3060,[[0.400225,-1.93813,-0.0698269],[-0.247761,-1.30187,1.58218],[-0.0762638,-1.22343,2.22507],[0.403614,-1.29637,-0.246989],[-1.0438,1.55846,-1.57093],[-1.48526,3.00862,1.19432],[2.34156,-1.87753,-0.447266],[0.905119,4,1.77874],[0.763568,3.74612,-0.557273],[-0.150815,-1.40167,1.72924]]
3061,[[0.391134,-1.92951,-0.0632634],[-0.251409,-1.29847,1.58707],[-0.062673,-1.22644,2.21892],[0.407157,-1.3015,-0.241637],[-1.03917,1.56441,-1.57198],[-1.48792,3.00628,1.19311],[2.33298,-1.87695,-0.44533],[0.903413,4,1.7754],[0.761616,3.75318,-0.562469],[-0.152876,-1.41214,1.72762]]
3062,[[0.382049,-1.92068,-0.0567092],[-0.254504,-1.29562,1.59279],[-0.0491581,-1.22953,2.2124],[0.410698,-1.30669,-0.236225],[-1.03454,1.57035,-1.573],[-1.49056,3.00392,1.1919],[2.32436,-1.87635,-0.443378],[0.901695,4,1.77204],[0.759653,3.76021,-0.567644],[-0.155509,-1.42178,1.72532]]
3063,[[0.372972,-1.91163,-0.0501674],[-0.25705,-1.29335,1.5993],[-0.0357309,-1.2327,2.20551],[0.414236,-1.31192,-0.230753],[-1.0299,1.57628,-1.57401],[-1.49318,3.00156,1.19069],[2.3157,-1.87574,-0.44141],[0.899964,4,1.76868],[0.757681,3.76723,-0.572801],[-0.158693,-1.43054,1.72241]]
3064,[[0.36391,-1.90236,-0.043641],[-0.259048,-1.29171,1.60653],[-0.0224033,-1.23596,2.19826],[0.417769,-1.31722,-0.225218],[-1.02524,1.5822,-1.57499],[-1.49579,2.99919,1.18947],[2.30699,-1.87512,-0.439425],[0.898219,4,1.7653],[0.755699,3.77424,-0.577937],[-0.162411,-1.43834,1.71895]]
3065,[[0.354866,-1.89287,-0.0371333],[-0.260498,-1.29076,1.61445],[-0.00918757,-1.2393,2.19064],[0.421297,-1.32256,-0.219621],[-1.02058,1.58811,-1.57595],[-1.49838,2.9968,1.18825],[2.29824,-1.87448,-0.437424],[0.896462,4,1.76192],[0.753708,3.78123,-0.583055],[-0.166647,-1.44513,1.715]]
3066,[[0.345848,-1.88313,-0.0306482],[-0.261395,-1.29054,1.62301],[0.00390371,-1.24272,2.18266],[0.424817,-1.32797,-0.213959],[-1.01591,1.59402,-1.57688],[-1.50095,2.9944,1.18703],[2.28944,-1.87383,-0.435405],[0.894692,4,1.75852],[0.751707,3.7882,-0.588152],[-0.171388,-1.45084,1.71061]]
3067,[[0.336861,-1.87316,-0.0241895],[-0.261734,-1.29112,1.63216],[0.0168576,-1.24623,2.17432],[0.428329,-1.33344,-0.20823],[-1.01123,1.59992,-1.57779],[-1.5035,2.99199,1.1858],[2.28061,-1.87316,-0.433369],[0.892908,4,1.75511],[0.749696,3.79516,-0.59323],[-0.176624,-1.45539,1.70584]]
3068,[[0.327914,-1.86293,-0.0177616],[-0.261508,-1.29256,1.64187],[0.0296606,-1.24981,2.16562],[0.431828,-1.33898,-0.202435],[-1.00654,1.60581,-1.57868],[-1.50604,2.98956,1.18457],[2.27172,-1.87248,-0.431316],[0.891112,4,1.75169],[0.747675,3.8021,-0.598289],[-0.182346,-1.45869,1.70075]]
3069,[[0.319013,-1.85244,-0.0113692],[-0.260706,-1.29494,1.65206],[0.0422989,-1.25348,2.15656],[0.435315,-1.34458,-0.19657],[-1.00184,1.6117,-1.57955],[-1.50856,2.98713,1.18334],[2.2628,-1.87179,-0.429246],[0.889302,4,1.74826],[0.745645,3.80903,-0.603328],[-0.188548,-1.46066,1.6954]]
3070,[[0.310169,-1.84169,-0.00501713],[-0.25932,-1.29835,1.66269],[0.054758,-1.25722,2.14714],[0.438785,-1.35024,-0.190635],[-0.997137,1.61757,-1.5804],[-1.51106,2.98468,1.1821],[2.25382,-1.87107,-0.427157],[0.88748,4,1.74482],[0.743605,3.81594,-0.608347],[-0.19522,-1.46118,1.68987]]
3071,[[0.301391,-1.83067,0.00128907],[-0.257342,-1.30288,1.67368],[0.067023,-1.26105,2.13736],[0.442237,-1.35598,-0.184626],[-0.992421,1.62344,-1.58122],[-1.51354,2.98222,1.18086],[2.24481,-1.87035,-0.425051],[0.885645,4,1.74137],[0.741556,3.82283,-0.613348],[-0.202352,-1.46012,1.68427]]
3072,[[0.292691,-1.81936,0.00754364],[-0.254769,-1.30866,1.68491],[0.079078,-1.26494,2.12722],[0.445667,-1.36179,-0.178543],[-0.987697,1.62931,-1.58202],[-1.516,2.97975,1.17962],[2.23574,-1.86961,-0.422926],[0.883796,4,1.73791],[0.739498,3.8297,-0.618328],[-0.209927,-1.45734,1.67871]]
3073,[[0.284081,-1.80776,0.0137404],[-0.25161,-1.31582,1.69625],[0.0909064,-1.26891,2.11674],[0.449071,-1.36767,-0.172382],[-0.982963,1.63516,-1.5828],[-1.51845,2.97727,1.17837],[2.22664,-1.86886,-0.420783],[0.881935,4,1.73444],[0.73743,3.83656,-0.62329],[-0.217909,-1.45266,1.67339]]
3074,[[0.275575,-1.79587,0.0198726],[-0.247896,-1.32448,1.7075],[0.102491,-1.27296,2.10589],[0.452446,-1.37364,-0.166143],[-0.978221,1.64101,-1.58355],[-1.52088,2.97477,1.17712],[2.21748,-1.86809,-0.41862],[0.880061,4,1.73096],[0.735353,3.84341,-0.628232],[-0.226236,-1.44592,1.66855]]
3075,[[0.267187,-1.78368,0.0259334],[-0.243697,-1.33477,1.71839],[0.113814,-1.27707,2.0947],[0.455788,-1.37968,-0.159821],[-0.973471,1.64685,-1.58428],[-1.5233,2.97227,1.17587],[2.20828,-1.8673,-0.416439],[0.878174,4,1.72747],[0.733267,3.85024,-0.633154],[-0.234794,-1.43698,1.66454]]
3076,[[0.258934,-1.77118,0.0319153],[-0.239143,-1.34671,1.72856],[0.124857,-1.28126,2.08316],[0.459091,-1.3858,-0.153416],[-0.968711,1.65269,-1.58499],[-1.52569,2.96975,1.17461],[2.19903,-1.8665,-0.414238],[0.876275,4,1.72396],[0.731171,3.85705,-0.638058],[-0.243386,-1.42578,1.66181]]
3077,[[0.250835,-1.75837,0.0378103],[-0.234453,-1.36018,1.73758],[0.1356,-1.28552,2.07128],[0.462352,-1.392,-0.146923],[-0.963944,1.65851,-1.58568],[-1.52807,2.96722,1.17335],[2.18973,-1.86569,-0.412018],[0.874362,4,1.72045],[0.729066,3.86384,-0.642942],[-0.251707,-1.41249,1.66094]]
3078,[[0.242907,-1.74524,0.0436105],[-0.229924,-1.3748,1.745],[0.146026,-1.28985,2.05906],[0.465563,-1.39829,-0.14034],[-0.959167,1.66433,-1.58634],[-1.53043,2.96468,1.17208],[2.18039,-1.86486,-0.409778],[0.872437,4,1.71692],[0.726952,3.87062,-0.647807],[-0.25935,-1.3976,1.66245]]
3079,[[0.235174,-1.73179,0.0493073],[-0.225859,-1.38992,1.75059],[0.156116,-1.29427,2.0465],[0.46872,-1.40466,-0.133665],[-0.954383,1.67015,-1.58699],[-1.53277,2.96213,1.17082],[2.171,-1.86401,-0.407518],[0.870499,4,1.71339],[0.724829,3.87738,-0.652653],[-0.265897,-1.38195,1.66666]]
3080,[[0.227656,-1.71802,0.0548921],[-0.222466,-1.40478,1.75439],[0.165855,-1.29876,2.03363],[0.471816,-1.41111,-0.126895],[-0.94959,1.67595,-1.5876],[-1.5351,2.95956,1.16955],[2.16156,-1.86315,-0.405237],[0.868548,4,1.70984],[0.722697,3.88412,-0.657479],[-0.271058,-1.3665,1.67351]]
3081,[[0.220379,-1.70393,0.0603562],[-0.219802,-1.41878,1.75669],[0.175228,-1.30333,2.02044],[0.474844,-1.41765,-0.120026],[-0.944789,1.68175,-1.5882],[-1.5374,2.95698,1.16827],[2.15207,-1.86227,-0.402935],[0.866584,4,1.70629],[0.720555,3.89085,-0.662286],[-0.274742,-1.35203,1.6826]]
3082,[[0.213368,-1.68953,0.065691],[-0.217804,-1.43157,1.75785],[0.18422,-1.30799,2.00695],[0.477796,-1.42427,-0.113055],[-0.93998,1.68754,-1.58878],[-1.53969,2.9544,1.16699],[2.14253,-1.86138,-0.400612],[0.864607,4,1.70272],[0.718405,3.89756,-0.667074],[-0.277009,-1.33899,1.69343]]
3083,[[0.206649,-1.67482,0.0708882],[-0.216359,-1.44297,1.75825],[0.19282,-1.31273,1.99317],[0.480667,-1.43098,-0.105981],[-0.935162,1.69333,-1.58933],[-1.54197,2.9518,1.16571],[2.13293,-1.86047,-0.398267],[0.862618,4,1.69915],[0.716246,3.90426,-0.671843],[-0.277989,-1.32761,1.70553]]
3084,[[0.200249,-1.6598,0.0759399],[-0.215343,-1.45295,1.75816],[0.201016,-1.31755,1.97912],[0.483446,-1.43776,-0.0987992],[-0.930337,1.69911,-1.58986],[-1.54422,2.94918,1.16442],[2.12329,-1.85954,-0.395901],[0.860616,4,1.69556],[0.714078,3.91094,-0.676593],[-0.277824,-1.31793,1.7185]]
3085,[[0.194197,-1.64451,0.0808389],[-0.214644,-1.46155,1.75779],[0.208795,-1.32244,1.96482],[0.486128,-1.44462,-0.0915082],[-0.925503,1.70488,-1.59036],[-1.54646,2.94656,1.16313],[2.1136,-1.8586,-0.393512],[0.858601,4,1.69196],[0.711901,3.9176,-0.681324],[-0.276644,-1.30991,1.73206]]
3086,[[0.18852,-1.62894,0.0855789],[-0.214166,-1.4688,1.75731],[0.216147,-1.32742,1.95026],[0.488704,-1.45154,-0.0841055],[-0.920662,1.71064,-1.59085],[-1.54868,2.94393,1.16184],[2.10386,-1.85764,-0.391101],[0.856574,4,1.68835],[0.709715,3.92424,-0.686036],[-0.274556,-1.30349,1.74597]]
3087,[[0.183246,-1.61312,0.0901549],[-0.21383,-1.47479,1.75685],[0.223061,-1.33246,1.93548],[0.491165,-1.45853,-0.076589],[-0.915813,1.7164,-1.59131],[-1.55088,2.94128,1.16055],[2.09406,-1.85667,-0.388667],[0.854534,4,1.68474],[0.707521,3.93087,-0.690729],[-0.271648,-1.29861,1.76006]]
3088,[[0.178399,-1.59707,0.0945633],[-0.213569,-1.47955,1.75648],[0.229526,-1.33758,1.92049],[0.493506,-1.46558,-0.0689572],[-0.910955,1.72215,-1.59175],[-1.55306,2.93862,1.15925],[2.08421,-1.85568,-0.386209],[0.852481,4,1.68111],[0.705318,3.93748,-0.695403],[-0.267991,-1.29517,1.77418]]
3089,[[0.174005,-1.58082,0.0988023],[-0.213327,-1.48316,1.75628],[0.235532,-1.34276,1.90531],[0.49572,-1.47268,-0.0612091],[-0.906091,1.72789,-1.59216],[-1.55523,2.93595,1.15794],[2.07431,-1.85467,-0.383728],[0.850416,4,1.67747],[0.703106,3.94408,-0.700058],[-0.263643,-1.29313,1.78821]]
3090,[[0.170083,-1.5644,0.102872],[-0.213055,-1.48564,1.75631],[0.241069,-1.348,1.88995],[0.4978,-1.47982,-0.0533442],[-0.901218,1.73363,-1.59255],[-1.55738,2.93327,1.15663],[2.06436,-1.85364,-0.381222],[0.848338,4,1.67382],[0.700885,3.95065,-0.704693],[-0.258654,-1.29243,1.80206]]
3091,[[0.166653,-1.54784,0.106774],[-0.212711,-1.48705,1.75663],[0.246127,-1.35329,1.87444],[0.499741,-1.487,-0.0453624],[-0.896338,1.73936,-1.59292],[-1.55951,2.93058,1.15532],[2.05435,-1.8526,-0.378692],[0.846247,4,1.67016],[0.698656,3.95721,-0.70931],[-0.253063,-1.29302,1.81562]]
3092,[[0.163727,-1.53117,0.110512],[-0.212257,-1.48742,1.75727],[0.250697,-1.35863,1.8588],[0.50154,-1.49419,-0.0372644],[-0.89145,1.74508,-1.59327],[-1.56162,2.92788,1.15401],[2.04428,-1.85154,-0.376137],[0.844144,4,1.66649],[0.696418,3.96376,-0.713908],[-0.24691,-1.29487,1.82881]]
3093,[[0.161317,-1.51444,0.114094],[-0.211657,-1.48677,1.75828],[0.254772,-1.36403,1.84304],[0.503195,-1.50139,-0.0290515],[-0.886554,1.7508,-1.5936],[-1.56372,2.92516,1.15269],[2.03416,-1.85047,-0.373556],[0.842028,4,1.66281],[0.694171,3.97028,-0.718488],[-0.240229,-1.29795,1.84154]]
3094,[[0.159427,-1.49769,0.117526],[-0.210877,-1.48513,1.75972],[0.258345,-1.36946,1.82718],[0.504703,-1.5086,-0.0207253],[-0.881652,1.75651,-1.5939],[-1.5658,2.92244,1.15137],[2.02399,-1.84937,-0.370948],[0.8399,4,1.65912],[0.691916,3.97679,-0.723048],[-0.233053,-1.30224,1.85372]]
3095,[[0.158058,-1.48093,0.12082],[-0.209882,-1.4825,1.76163],[0.261408,-1.37493,1.81126],[0.506065,-1.51579,-0.0122882],[-0.876741,1.76221,-1.59418],[-1.56786,2.9197,1.15005],[2.01375,-1.84826,-0.368315],[0.837759,4,1.65542],[0.689653,3.98329,-0.727589],[-0.225417,-1.30772,1.86526]]
3096,[[0.157206,-1.46422,0.123986],[-0.208639,-1.47891,1.76405],[0.263957,-1.38043,1.79529],[0.507283,-1.52296,-0.00374288],[-0.871824,1.76791,-1.59444],[-1.5699,2.91695,1.14872],[2.00346,-1.84714,-0.365654],[0.835605,4,1.65171],[0.687381,3.98976,-0.732112],[-0.21736,-1.31438,1.87605]]
3097,[[0.156863,-1.44759,0.127037],[-0.20711,-1.47437,1.76706],[0.265986,-1.38596,1.77929],[0.508358,-1.5301,0.0049076],[-0.866899,1.7736,-1.59467],[-1.57193,2.91419,1.14738],[1.99312,-1.84599,-0.362966],[0.833439,4,1.64799],[0.685101,3.99622,-0.736616],[-0.208921,-1.32222,1.88599]]
3098,[[0.157017,-1.43106,0.129987],[-0.205253,-1.46888,1.77074],[0.267493,-1.39151,1.7633],[0.509296,-1.5372,0.0136599],[-0.861966,1.77929,-1.59488],[-1.57394,2.91142,1.14605],[1.98271,-1.84483,-0.360249],[0.831261,4,1.64425],[0.682812,4,-0.741101],[-0.20015,-1.33123,1.89493]]
3099,[[0.157653,-1.41467,0.13285],[-0.203022,-1.46245,1.77515],[0.268475,-1.39709,1.74732],[0.510101,-1.54426,0.0225107],[-0.857027,1.78496,-1.59507],[-1.57593,2.90863,1.14471],[1.97225,-1.84365,-0.357504],[0.82907,4,1.64051],[0.680515,4,-0.745568],[-0.191105,-1.3414,1.90274]]
3100,[[0.158752,-1.39844,0.135641],[-0.20036,-1.45511,1.78042],[0.268931,-1.40267,1.7314],[0.510778,-1.55125,0.0314565],[-0.85208,1.79063,-1.59524],[-1.5779,2.90584,1.14337],[1.96172,-1.84245,-0.35473],[0.826866,4,1.63676],[0.67821,4,-0.750015],[-0.181855,-1.35271,1.90924]]
3101,[[0.160295,-1.3824,0.138374],[-0.197198,-1.44689,1.78668],[0.268862,-1.40826,1.71554],[0.511334,-1.55818,0.0404937],[-0.847126,1.7963,-1.59538],[-1.57985,2.90303,1.14202],[1.95114,-1.84124,-0.351925],[0.82465,4,1.633],[0.675896,4,-0.754444],[-0.172492,-1.36514,1.91423]]
3102,[[0.162259,-1.36657,0.141063],[-0.193448,-1.43784,1.79408],[0.26827,-1.41385,1.69979],[0.511775,-1.56504,0.049619],[-0.842166,1.80195,-1.5955],[-1.58179,2.90022,1.14067],[1.94049,-1.84001,-0.349091],[0.822422,4,1.62923],[0.673574,4,-0.758854],[-0.163131,-1.3786,1.91746]]
3103,[[0.164622,-1.35095,0.143722],[-0.188996,-1.42808,1.8028],[0.267159,-1.41944,1.68415],[0.512108,-1.57183,0.0588294],[-0.837198,1.8076,-1.5956],[-1.58371,2.89739,1.13931],[1.92979,-1.83876,-0.346225],[0.820181,4,1.62545],[0.671244,4,-0.763246],[-0.153923,-1.39298,1.91866]]
3104,[[0.167361,-1.33556,0.146364],[-0.183698,-1.41781,1.81306],[0.265535,-1.42502,1.66867],[0.51234,-1.57855,0.0681217],[-0.832223,1.81325,-1.59568],[-1.58561,2.89455,1.13795],[1.91902,-1.83749,-0.343328],[0.817927,4,1.62165],[0.668905,4,-0.767619],[-0.145062,-1.40801,1.91754]]
3105,[[0.170453,-1.32042,0.149001],[-0.177381,-1.40736,1.82502],[0.263406,-1.43058,1.65335],[0.512479,-1.58518,0.0774934],[-0.827241,1.81889,-1.59573],[-1.58749,2.8917,1.13659],[1.90819,-1.8362,-0.340398],[0.815661,4,1.61785],[0.666559,4,-0.771973],[-0.136784,-1.42328,1.91384]]
3106,[[0.173874,-1.30553,0.151645],[-0.169867,-1.39727,1.83871],[0.260784,-1.43612,1.63824],[0.512531,-1.59173,0.086942],[-0.822252,1.82452,-1.59576],[-1.58936,2.88884,1.13523],[1.8973,-1.8349,-0.337435],[0.813383,4,1.61404],[0.664203,4,-0.776309],[-0.12933,-1.4381,1.90748]]
3107,[[0.177603,-1.29089,0.154306],[-0.161043,-1.3882,1.8539],[0.257682,-1.44163,1.62334],[0.512503,-1.59819,0.0964654],[-0.817257,1.83014,-1.59576],[-1.5912,2.88596,1.13386],[1.88634,-1.83358,-0.334439],[0.811092,4,1.61022],[0.66184,4,-0.780626],[-0.122866,-1.45163,1.89871]]
3108,[[0.181618,-1.27651,0.156994],[-0.150938,-1.38079,1.87006],[0.254116,-1.4471,1.60868],[0.512401,-1.60457,0.106062],[-0.812254,1.83576,-1.59575],[-1.59303,2.88308,1.13248],[1.87532,-1.83224,-0.331409],[0.808789,4,1.60638],[0.659468,4,-0.784924],[-0.117374,-1.46304,1.88823]]
3109,[[0.185898,-1.26239,0.159718],[-0.13974,-1.37541,1.88644],[0.250101,-1.45254,1.59429],[0.512231,-1.61087,0.115729],[-0.807245,1.84137,-1.59571],[-1.59485,2.88019,1.13111],[1.86423,-1.83088,-0.328343],[0.806474,4,1.60254],[0.657088,4,-0.789204],[-0.112635,-1.47188,1.87693]]
3110,[[0.190425,-1.24852,0.162486],[-0.127717,-1.37208,1.9024],[0.245657,-1.45794,1.58017],[0.512,-1.61708,0.125467],[-0.802229,1.84698,-1.59565],[-1.59664,2.87728,1.12973],[1.85308,-1.82951,-0.325242],[0.804146,4,1.59869],[0.6547,4,-0.793465],[-0.108327,-1.4781,1.86563]]
3111,[[0.19518,-1.23492,0.165305],[-0.115122,-1.3706,1.9175],[0.240801,-1.4633,1.56635],[0.511712,-1.62321,0.135274],[-0.797207,1.85258,-1.59556],[-1.59842,2.87436,1.12834],[1.84186,-1.82811,-0.322104],[0.801806,4,1.59483],[0.652304,4,-0.797707],[-0.104148,-1.48198,1.85487]]
3112,[[0.200146,-1.22157,0.168182],[-0.102155,-1.37072,1.93149],[0.235553,-1.46861,1.55284],[0.511372,-1.62925,0.145149],[-0.792177,1.85817,-1.59545],[-1.60017,2.87143,1.12695],[1.83057,-1.8267,-0.318929],[0.799453,4,1.59096],[0.649899,4,-0.801931],[-0.0998643,-1.48385,1.84495]]
3113,[[0.205307,-1.20847,0.171122],[-0.0889622,-1.37216,1.94426],[0.229929,-1.47388,1.53964],[0.510986,-1.63521,0.155092],[-0.787141,1.86376,-1.59532],[-1.60191,2.86849,1.12556],[1.81921,-1.82527,-0.315716],[0.797089,4,1.58707],[0.647486,4,-0.806136],[-0.0953132,-1.48406,1.83599]]
3114,[[0.210648,-1.19563,0.174131],[-0.0756471,-1.37469,1.95576],[0.223949,-1.4791,1.52678],[0.510556,-1.64109,0.165103],[-0.782099,1.86934,-1.59517],[-1.60364,2.86554,1.12416],[1.80779,-1.82383,-0.312464],[0.794711,4,1.58318],[0.645065,4,-0.810322],[-0.090384,-1.4829,1.82804]]
3115,[[0.216155,-1.18302,0.177213],[-0.0622853,-1.37814,1.966],[0.217631,-1.48427,1.51426],[0.510088,-1.64688,0.175181],[-0.77705,1.87491,-1.59499],[-1.60534,2.86258,1.12276],[1.7963,-1.82236,-0.309173],[0.792322,4,1.57928],[0.642636,4,-0.81449],[-0.0850029,-1.48063,1.82107]]
3116,[[0.221815,-1.17066,0.180374],[-0.0489326,-1.38234,1.97497],[0.210991,-1.48939,1.50209],[0.509585,-1.6526,0.185327],[-0.771994,1.88048,-1.59479],[-1.60703,2.85961,1.12136],[1.78474,-1.82088,-0.305841],[0.78992,4,1.57537],[0.640198,4,-0.81864],[-0.0791213,-1.47745,1.81507]]
3117,[[0.227616,-1.15854,0.183615],[-0.0356323,-1.38717,1.98272],[0.204049,-1.49444,1.49028],[0.509049,-1.65823,0.195541],[-0.766932,1.88604,-1.59457],[-1.60869,2.85662,1.11995],[1.77311,-1.81937,-0.302468],[0.787506,4,1.57144],[0.637752,4,-0.822771],[-0.0727071,-1.47352,1.80998]]
3118,[[0.233547,-1.14665,0.186941],[-0.0224191,-1.39252,1.98924],[0.196823,-1.49944,1.47884],[0.508484,-1.66379,0.205822],[-0.761864,1.8916,-1.59432],[-1.61034,2.85363,1.11854],[1.7614,-1.81785,-0.299053],[0.78508,4,1.56751],[0.635298,4,-0.826883],[-0.0657403,-1.46899,1.80577]]
3119,[[0.239599,-1.13498,0.190354],[-0.00932183,-1.3983,1.99458],[0.189333,-1.50436,1.46778],[0.507892,-1.66927,0.216173],[-0.756789,1.89715,-1.59405],[-1.61198,2.85062,1.11713],[1.74963,-1.81631,-0.295595],[0.782641,4,1.56357],[0.632836,4,-0.830977],[-0.0582091,-1.46398,1.80239]]
3120,[[0.245761,-1.12354,0.193857],[0.00363473,-1.40444,1.99874],[0.181599,-1.50921,1.4571],[0.507276,-1.67468,0.226593],[-0.751708,1.90269,-1.59376],[-1.61359,2.84761,1.11571],[1.73778,-1.81476,-0.292093],[0.78019,4,1.55962],[0.630365,4,-0.835052],[-0.0501081,-1.4586,1.79981]]
3121,[[0.252025,-1.11232,0.197452],[0.0164283,-1.41085,2.00174],[0.173644,-1.51397,1.4468],[0.506637,-1.68001,0.237082],[-0.746621,1.90823,-1.59345],[-1.61519,2.84458,1.11428],[1.72586,-1.81318,-0.288546],[0.777727,4,1.55565],[0.627886,4,-0.839108],[-0.0414368,-1.45296,1.798]]
3122,[[0.258383,-1.10131,0.201141],[0.0290385,-1.4175,2.00359],[0.165489,-1.51865,1.43691],[0.505978,-1.68527,0.247643],[-0.741527,1.91376,-1.59311],[-1.61676,2.84154,1.11286],[1.71386,-1.81159,-0.284954],[0.775252,4,1.55168],[0.6254,4,-0.843146],[-0.0321985,-1.44713,1.79693]]
3123,[[0.264827,-1.09051,0.204925],[0.0414457,-1.4243,2.00429],[0.157159,-1.52324,1.42741],[0.5053,-1.69045,0.258276],[-0.736427,1.91929,-1.59275],[-1.61832,2.83849,1.11142],[1.70179,-1.80998,-0.281315],[0.772765,4,1.5477],[0.622904,4,-0.847166],[-0.022399,-1.44121,1.7966]]
3124,[[0.271351,-1.07992,0.208806],[0.0536309,-1.43121,2.00384],[0.148679,-1.52772,1.4183],[0.504603,-1.69557,0.268981],[-0.731321,1.92481,-1.59236],[-1.61986,2.83543,1.10999],[1.68965,-1.80835,-0.277628],[0.770265,4,1.54371],[0.620401,4,-0.851167],[-0.0120463,-1.43527,1.79701]]
3125,[[0.277947,-1.06953,0.212785],[0.065575,-1.43816,2.00224],[0.140074,-1.5321,1.4096],[0.503891,-1.70061,0.27976],[-0.726209,1.93032,-1.59195],[-1.62139,2.83236,1.10855],[1.67743,-1.8067,-0.273892],[0.767753,4,1.53971],[0.61789,4,-0.855149],[-0.00114879,-1.4294,1.79814]]
3126,[[0.284611,-1.05934,0.216862],[0.0772584,-1.44511,1.99948],[0.13137,-1.53638,1.40128],[0.503162,-1.70559,0.290614],[-0.72109,1.93583,-1.59152],[-1.62289,2.82928,1.10711],[1.66514,-1.80503,-0.270106],[0.765229,4,1.5357],[0.61537,4,-0.859113],[0.010285,-1.42368,1.80003]]
3127,[[0.291336,-1.04934,0.221039],[0.0886604,-1.45199,1.99555],[0.122593,-1.54054,1.39336],[0.502419,-1.71049,0.301544],[-0.715966,1.94133,-1.59107],[-1.62438,2.82619,1.10566],[1.65276,-1.80335,-0.26627],[0.762693,4,1.53168],[0.612842,4,-0.863058],[0.0222482,-1.41819,1.80269]]
3128,[[0.298118,-1.03953,0.225316],[0.0997591,-1.45872,1.99042],[0.113769,-1.5446,1.38581],[0.501661,-1.71533,0.312551],[-0.710835,1.94683,-1.59059],[-1.62585,2.82308,1.10421],[1.64031,-1.80164,-0.262382],[0.760144,4,1.52764],[0.610306,4,-0.866985],[0.0347361,-1.41302,1.80616]]
3129,[[0.304951,-1.02991,0.229693],[0.11053,-1.46524,1.98406],[0.104923,-1.54854,1.37863],[0.50089,-1.7201,0.323637],[-0.705699,1.95232,-1.59009],[-1.62729,2.81997,1.10275],[1.62778,-1.79992,-0.25844],[0.757584,4,1.5236],[0.607762,4,-0.870893],[0.0477479,-1.40826,1.81047]]
3130,[[0.311831,-1.02048,0.23417],[0.120948,-1.47146,1.97646],[0.0960771,-1.55237,1.37182],[0.500105,-1.7248,0.334802],[-0.700557,1.9578,-1.58956],[-1.62873,2.81684,1.10129],[1.61518,-1.79818,-0.254445],[0.755011,4,1.51955],[0.60521,4,-0.874783],[0.0612871,-1.40404,1.81568]]
3131,[[0.318755,-1.01122,0.238748],[0.130984,-1.47727,1.96756],[0.0872545,-1.55609,1.36535],[0.499307,-1.72944,0.346048],[-0.695408,1.96328,-1.58902],[-1.63014,2.81371,1.09983],[1.60249,-1.79643,-0.250394],[0.752427,4,1.51549],[0.602649,4,-0.878654],[0.0753627,-1.40049,1.82185]]
3132,[[0.325718,-1.00214,0.243427],[0.140605,-1.48253,1.95734],[0.0784757,-1.55971,1.35922],[0.498495,-1.73401,0.357376],[-0.690254,1.96875,-1.58844],[-1.63153,2.81056,1.09836],[1.58972,-1.79465,-0.246286],[0.74983,4,1.51142],[0.60008,4,-0.882507],[0.0899893,-1.39777,1.82905]]
3133,[[0.332716,-0.993242,0.248207],[0.14978,-1.48708,1.94576],[0.0697598,-1.56323,1.35341],[0.497671,-1.73851,0.368787],[-0.685094,1.97422,-1.58785],[-1.63291,2.80741,1.09689],[1.57688,-1.79286,-0.24212],[0.747221,4,1.50734],[0.597503,4,-0.886341],[0.105186,-1.39609,1.83733]]
3134,[[0.339748,-0.984512,0.253086],[0.158475,-1.49072,1.93279],[0.0611243,-1.56665,1.34792],[0.496832,-1.74295,0.380284],[-0.679929,1.97968,-1.58723],[-1.63427,2.80424,1.09541],[1.56395,-1.79104,-0.237896],[0.7446,4,1.50325],[0.594918,4,-0.890156],[0.120972,-1.39573,1.84673]]
3135,[[0.346808,-0.975952,0.258066],[0.166666,-1.49317,1.91846],[0.0525856,-1.56997,1.34272],[0.49598,-1.74732,0.391866],[-0.674757,1.98514,-1.58659],[-1.63561,2.80106,1.09393],[1.55094,-1.78921,-0.233611],[0.741967,4,1.49915],[0.592325,4,-0.893954],[0.13736,-1.39701,1.85723]]
3136,[[0.353896,-0.96756,0.263145],[0.174353,-1.49409,1.90287],[0.0441586,-1.57321,1.33781],[0.495114,-1.75163,0.403537],[-0.66958,1.99059,-1.58593],[-1.63693,2.79787,1.09245],[1.53785,-1.78737,-0.229264],[0.739322,4,1.49504],[0.589724,4,-0.897732],[0.15433,-1.40038,1.86872]]
3137,[[0.361007,-0.959334,0.268324],[0.181592,-1.49312,1.88631],[0.0358575,-1.57637,1.33318],[0.494233,-1.75587,0.415296],[-0.664397,1.99603,-1.58524],[-1.63823,2.79467,1.09096],[1.52467,-1.7855,-0.224854],[0.736665,4,1.49092],[0.587114,4,-0.901492],[0.171795,-1.40629,1.88084]]
3138,[[0.368139,-0.95127,0.273601],[0.188537,-1.48998,1.86934],[0.0276957,-1.57945,1.32882],[0.493337,-1.76004,0.427146],[-0.659209,2.00147,-1.58453],[-1.63952,2.79146,1.08947],[1.51142,-1.78362,-0.22038],[0.733996,4,1.4868],[0.584496,4,-0.905234],[0.18954,-1.41509,1.89287]]
